"iid","gender","match","samerace","race","goal","dec","attr","intel","prob","met","agediff"
336,1,0,0,3,1,0,5,7,1,0,5
336,1,0,0,3,1,0,2,5,1,0,4
336,1,0,0,3,1,0,6,7,1,0,3
336,1,0,0,3,1,0,2,7,1,0,9
337,1,1,0,2,1,1,9,9,7,0,6
337,1,0,0,2,1,1,10,9,6,0,3
337,1,0,1,2,1,0,6,7,5,0,5
337,1,1,0,2,1,1,10,9,6,0,2
337,1,1,0,2,1,1,7,9,6,0,8
337,1,0,1,2,1,1,10,10,8,0,1
337,1,0,1,2,1,1,9,8,5,0,2
337,1,0,1,2,1,1,7,8,6,0,1
337,1,0,0,2,1,1,10,8,5,0,6
337,1,0,1,2,1,0,8,7,6,0,6
338,1,0,0,6,1,0,6,6,5,0,7
338,1,0,0,6,1,0,6,7,6,0,2
338,1,0,0,6,1,0,5,6,4,0,4
338,1,1,0,6,1,1,5,7,6,0,3
338,1,1,0,6,1,1,5,8,7,0,9
338,1,0,0,6,1,1,8,8,7,0,2
338,1,0,0,6,1,1,8,8,5,0,3
338,1,0,0,6,1,1,6,7,6,0,2
338,1,0,0,6,1,1,7,8,5,0,5
338,1,0,0,6,1,1,6,7,5,0,7
339,1,1,0,NA,NA,1,8,7,7,0,NA
339,1,1,0,NA,NA,1,9,8,7,0,NA
339,1,0,0,NA,NA,0,8,7,6,0,NA
339,1,1,0,NA,NA,1,8,7,8,0,NA
339,1,0,0,NA,NA,0,4,6,9,0,NA
339,1,0,0,NA,NA,0,9,9,8,0,NA
339,1,1,0,NA,NA,1,7,8,9,0,NA
339,1,0,0,NA,NA,1,6,8,9,0,NA
339,1,0,0,NA,NA,0,6,9,7,0,NA
339,1,0,0,NA,NA,0,4,5,6,0,NA
340,1,0,0,NA,NA,0,5,8,4,0,NA
340,1,0,0,NA,NA,0,7,7,4,0,NA
340,1,1,0,NA,NA,1,9,8,7,0,NA
340,1,0,0,NA,NA,0,6,6,5,0,NA
340,1,0,0,NA,NA,0,4,6,5,0,NA
340,1,0,0,NA,NA,1,8,6,5,0,NA
340,1,0,0,NA,NA,0,8,7,4,0,NA
340,1,0,0,NA,NA,0,5,7,4,0,NA
340,1,0,0,NA,NA,0,7,8,5,0,NA
340,1,0,0,NA,NA,0,5,6,4,0,NA
341,0,0,0,4,1,0,4,6,4,0,11
341,0,0,0,4,1,0,6,6,6,0,7
341,0,0,1,4,1,0,4,8,8,0,0
341,0,0,0,4,1,0,6,8,8,0,4
341,0,0,0,4,1,0,7,8,4,0,7
341,0,1,0,4,1,1,8,10,8,0,4
341,0,0,0,4,1,1,6,10,8,0,4
341,0,1,0,4,1,1,2,8,6,0,1
341,0,0,0,4,1,0,NA,NA,NA,NA,2
341,0,0,0,4,1,0,8,8,2,0,5
341,0,1,0,4,1,1,6,6,3,0,4
341,0,0,0,4,1,0,NA,NA,NA,NA,4
341,0,0,0,4,1,0,8,8,8,0,6
341,0,0,1,4,1,0,6,9,8,0,7
341,0,0,0,4,1,1,10,9,7,0,4
341,0,0,1,4,1,0,8,10,6,0,2
341,0,0,1,4,1,0,6,6,6,0,3
341,0,0,0,4,1,0,8,8,8,0,6
342,0,0,0,3,1,0,4,10,3,0,1
342,0,0,0,3,1,1,5,4,3,0,3
342,0,0,0,3,1,0,4,6,5,0,10
342,0,0,1,3,1,0,5,7,5,0,6
342,0,0,0,3,1,0,5,5,4,0,3
342,0,0,0,3,1,1,6,6,4,0,6
342,0,1,0,3,1,1,8,8,7,0,6
342,0,0,0,3,1,1,6,6,8,0,9
342,0,0,0,3,1,0,4,5,6,0,8
342,0,0,0,3,1,1,8,9,5,0,5
342,0,0,0,3,1,1,7,NA,6,0,6
342,0,0,0,3,1,0,6,7,4,0,6
342,0,0,1,3,1,0,NA,NA,NA,NA,4
342,0,0,0,3,1,0,3,5,4,0,3
342,0,0,0,3,1,1,10,6,3,0,6
342,0,0,0,3,1,1,7,10,6,0,8
342,0,0,0,3,1,0,5,6,5,0,7
342,0,0,0,3,1,1,7,7,6,0,4
343,0,1,1,2,3,1,3,5,10,0,2
343,0,1,1,2,3,1,5,7,4,0,2
343,0,0,0,2,3,0,7,7,3,0,9
343,0,0,0,2,3,0,5,7,3,0,5
343,0,0,1,2,3,0,6,8,2,0,2
343,0,0,1,2,3,1,9,8,5,0,5
343,0,0,1,2,3,1,8,8,6,0,5
343,0,0,0,2,3,1,5,8,4,0,8
343,0,0,1,2,3,0,5,5,5,0,7
343,0,0,1,2,3,1,7,7,6,0,4
343,0,0,1,2,3,0,6,6,4,0,5
343,0,0,1,2,3,1,8,7,5,0,5
343,0,0,0,2,3,1,9,7,6,0,3
343,0,0,0,2,3,1,7,8,4,0,2
343,0,0,1,2,3,0,NA,NA,NA,NA,5
343,0,0,0,2,3,0,8,8,3,0,7
343,0,0,0,2,3,0,NA,NA,NA,NA,6
343,0,0,1,2,3,1,7,7,5,0,3
344,0,0,0,3,3,1,6,9,9,0,8
344,0,0,0,3,3,0,6,8,8,NA,4
344,0,0,0,3,3,0,5,5,5,0,3
344,0,1,1,3,3,1,9,9,9,0,1
344,0,0,0,3,3,0,6,6,5,0,4
344,0,1,0,3,3,1,8,8,8,0,1
344,0,0,0,3,3,1,7,7,8,0,1
344,0,0,0,3,3,0,6,7,6,0,2
344,0,1,0,3,3,1,6,7,9,0,1
344,0,0,0,3,3,1,9,8,7,0,2
344,0,0,0,3,3,1,9,8,7,0,1
344,0,0,0,3,3,0,NA,NA,NA,NA,1
344,0,0,1,3,3,1,9,9,9,0,3
344,0,0,0,3,3,0,NA,NA,NA,NA,4
344,0,0,0,3,3,1,8,6,8,0,1
344,0,0,0,3,3,1,6,9,8,0,1
344,0,1,0,3,3,1,6,7,7,0,0
344,0,0,0,3,3,0,5,6,6,0,3
345,0,0,1,2,2,0,NA,NA,NA,NA,10
345,0,0,1,2,2,0,6,10,7,0,6
345,0,0,0,2,2,0,4,10,6,0,1
345,0,1,0,2,2,1,6,8,8,0,3
345,0,0,1,2,2,1,10,9,5,0,6
345,0,1,1,2,2,1,9,10,6,0,3
345,0,0,1,2,2,0,7,9,3,0,3
345,0,1,0,2,2,1,8,9,6,0,0
345,0,1,1,2,2,1,7,8,10,0,1
345,0,0,1,2,2,1,10,10,8,0,4
345,0,0,1,2,2,0,8,8,7,0,3
345,0,0,1,2,2,1,8,7,6,0,3
345,0,0,0,2,2,0,10,8,7,0,5
345,0,0,0,2,2,0,5,9,10,0,6
345,0,0,1,2,2,1,10,9,7,0,3
345,0,0,0,2,2,0,5,9,1,0,1
345,0,0,0,2,2,0,5,8,5,0,2
345,0,0,1,2,2,1,8,10,7,0,5
346,0,0,0,NA,NA,0,4,8,5,0,NA
346,0,0,0,NA,NA,0,7,9,5,0,NA
346,0,0,0,NA,NA,0,5,10,2,0,NA
346,0,0,0,NA,NA,0,6,8,4,0,NA
346,0,0,0,NA,NA,1,8,10,6,1,NA
346,0,1,0,NA,NA,1,7,9,5,NA,NA
346,0,1,0,NA,NA,1,9,9,6,0,NA
346,0,0,0,NA,NA,0,8,8,6,0,NA
346,0,0,0,NA,NA,0,7,9,5,0,NA
346,0,1,0,NA,NA,1,9,8,6,0,NA
346,0,0,0,NA,NA,0,7,8,5,0,NA
346,0,1,0,NA,NA,1,7,9,3,1,NA
346,0,1,0,NA,NA,1,9,8,6,0,NA
346,0,0,0,NA,NA,0,6,8,2,0,NA
346,0,0,0,NA,NA,0,8,9,5,0,NA
346,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
346,0,0,0,NA,NA,0,6,5,3,0,NA
346,0,1,0,NA,NA,1,9,7,6,0,NA
347,0,0,0,1,5,0,4,5,1,0,8
347,0,0,0,1,5,1,7,8,3,0,4
347,0,0,0,1,5,1,6,9,2,0,3
347,0,0,0,1,5,1,7,9,5,0,1
347,0,0,0,1,5,1,9,NA,2,0,4
347,0,0,0,1,5,1,7,9,4,0,1
347,0,0,0,1,5,0,NA,NA,NA,NA,1
347,0,0,0,1,5,0,NA,NA,NA,NA,2
347,0,0,0,1,5,1,7,9,4,0,1
347,0,0,0,1,5,1,8,8,2,0,2
347,0,0,0,1,5,1,8,9,NA,0,1
347,0,0,0,1,5,1,7,8,2,0,1
347,0,0,0,1,5,1,9,8,3,0,3
347,0,0,0,1,5,1,5,7,3,0,4
347,0,0,0,1,5,0,8,5,1,0,1
347,0,0,0,1,5,1,6,7,2,0,1
347,0,0,0,1,5,0,8,7,1,0,0
347,0,0,0,1,5,0,NA,NA,NA,NA,3
348,0,0,0,4,2,1,8,10,3,0,13
348,0,0,0,4,2,1,7,7,3,0,9
348,0,1,1,4,2,1,9,10,5,0,2
348,0,0,0,4,2,1,9,9,4,0,6
348,0,0,0,4,2,1,7,10,3,0,9
348,0,0,0,4,2,1,9,10,3,0,6
348,0,0,0,4,2,1,7,8,4,0,6
348,0,0,0,4,2,1,7,8,4,0,3
348,0,0,0,4,2,1,8,6,3,0,4
348,0,0,0,4,2,1,9,10,5,0,7
348,0,0,0,4,2,1,10,9,3,0,6
348,0,0,0,4,2,1,9,10,5,0,6
348,0,0,0,4,2,1,9,9,5,0,8
348,0,0,1,4,2,1,7,10,6,0,9
348,0,0,0,4,2,1,9,8,5,0,6
348,0,0,1,4,2,1,7,10,5,0,4
348,0,0,1,4,2,1,8,8,5,0,5
348,0,0,0,4,2,1,8,9,5,0,8
349,0,0,1,2,1,0,2,5,10,0,1
349,0,1,1,2,1,1,4,9,8,0,3
349,0,0,0,2,1,0,4,6,6,0,10
349,0,0,0,2,1,0,5,8,6,0,6
349,0,0,1,2,1,1,6,8,7,0,3
349,0,1,1,2,1,1,6,8,8,0,6
349,0,1,1,2,1,1,4,7,9,0,6
349,0,1,0,2,1,1,4,6,8,0,9
349,0,0,1,2,1,0,NA,NA,NA,NA,8
349,0,0,1,2,1,1,8,7,8,0,5
349,0,1,1,2,1,1,7,7,8,0,6
349,0,1,1,2,1,1,7,8,8,0,6
349,0,1,0,2,1,1,9,8,9,0,4
349,0,0,0,2,1,0,5,8,7,0,3
349,0,1,1,2,1,1,9,5,9,0,6
349,0,0,0,2,1,0,6,9,2,0,8
349,0,0,0,2,1,0,5,7,5,0,7
349,0,0,1,2,1,0,6,6,6,0,4
350,0,0,1,2,2,0,4,9,8,0,3
350,0,0,1,2,2,0,5,8,5,0,1
350,0,0,0,2,2,0,4,8,4,0,8
350,0,0,0,2,2,0,5,6,6,0,4
350,0,0,1,2,2,0,7,7,7,0,1
350,0,1,1,2,2,1,6,9,5,0,4
350,0,0,1,2,2,0,6,9,5,0,4
350,0,1,0,2,2,1,6,9,7,0,7
350,0,0,1,2,2,0,5,4,3,0,6
350,0,0,1,2,2,1,8,8,6,0,3
350,0,0,1,2,2,0,8,7,4,0,4
350,0,0,1,2,2,0,6,7,2,0,4
350,0,1,0,2,2,1,8,7,6,0,2
350,0,0,0,2,2,0,4,7,4,0,1
350,0,0,1,2,2,0,9,6,3,0,4
350,0,0,0,2,2,1,6,8,5,0,6
350,0,0,0,2,2,0,5,6,3,0,5
350,0,0,1,2,2,0,7,7,4,0,2
351,0,0,0,4,2,0,NA,NA,NA,NA,1
351,0,1,0,4,2,1,7,7,7,0,5
351,0,0,1,4,2,1,7,7,7,0,12
351,0,1,0,4,2,1,8,8,7,0,8
351,0,0,0,4,2,1,6,6,6,0,5
351,0,0,0,4,2,1,8,8,8,0,8
351,0,0,0,4,2,1,7,7,7,0,8
351,0,0,0,4,2,0,7,7,7,0,11
351,0,1,0,4,2,1,7,8,6,0,10
351,0,0,0,4,2,1,9,8,8,0,7
351,0,0,0,4,2,0,3,3,3,0,8
351,0,0,0,4,2,1,7,6,6,0,8
351,0,1,0,4,2,1,9,9,8,0,6
351,0,0,1,4,2,1,7,7,7,0,5
351,0,1,0,4,2,1,8,8,8,0,8
351,0,0,1,4,2,1,7,8,7,0,10
351,0,0,1,4,2,0,5,7,5,0,9
351,0,0,0,4,2,0,5,7,5,0,6
352,0,0,0,6,2,0,6,7,6,0,5
352,0,0,0,6,2,0,6,8,7,0,1
352,0,1,0,6,2,1,6,8,7,0,6
352,0,1,0,6,2,1,8,8,7,0,2
352,0,0,0,6,2,1,8,7,6,0,1
352,0,0,0,6,2,1,9,8,7,0,2
352,0,0,0,6,2,1,7,7,7,0,2
352,0,0,1,6,2,1,8,8,7,0,5
352,0,1,0,6,2,1,7,7,7,0,4
352,0,0,0,6,2,1,9,8,7,0,1
352,0,0,0,6,2,1,8,8,6,0,2
352,0,0,0,6,2,1,7,9,6,0,2
352,0,0,0,6,2,1,9,7,7,0,0
352,0,0,0,6,2,0,7,7,6,0,1
352,0,0,0,6,2,1,9,8,6,0,2
352,0,0,0,6,2,1,7,8,6,0,4
352,0,0,0,6,2,0,6,6,5,0,3
352,0,0,0,6,2,0,6,6,5,0,0
353,0,0,0,4,1,0,4,5,4,0,9
353,0,0,0,4,1,1,5,8,5,0,5
353,0,0,1,4,1,1,6,8,5,0,2
353,0,0,0,4,1,1,6,8,5,0,2
353,0,0,0,4,1,1,6,7,5,0,5
353,0,0,0,4,1,1,5,7,5,0,2
353,0,0,0,4,1,0,NA,NA,NA,NA,2
353,0,0,0,4,1,0,NA,NA,NA,NA,1
353,0,1,0,4,1,1,8,8,5,0,0
353,0,0,0,4,1,1,6,7,5,0,3
353,0,0,0,4,1,1,7,7,5,0,2
353,0,0,0,4,1,1,7,8,5,0,2
353,0,0,0,4,1,1,7,8,5,0,4
353,0,0,1,4,1,1,6,7,5,0,5
353,0,0,0,4,1,0,6,6,4,0,2
353,0,0,1,4,1,1,7,7,5,0,0
353,0,0,1,4,1,0,4,7,4,0,1
353,0,0,0,4,1,0,4,6,4,0,4
354,0,0,1,2,1,0,1,4,6,0,12
354,0,1,1,2,1,1,4,10,8,0,8
354,0,0,0,2,1,0,1,4,5,0,1
354,0,1,0,2,1,1,7,8,8,0,5
354,0,1,1,2,1,1,9,8,8,0,8
354,0,1,1,2,1,1,9,10,9,0,5
354,0,0,1,2,1,0,2,6,7,0,5
354,0,1,0,2,1,1,8,9,8,0,2
354,0,1,1,2,1,1,5,8,10,0,3
354,0,0,1,2,1,1,7,9,NA,NA,6
354,0,1,1,2,1,1,9,10,8,0,5
354,0,1,1,2,1,1,4,7,6,0,5
354,0,0,0,2,1,1,7,10,8,0,7
354,0,0,0,2,1,0,NA,NA,NA,NA,8
354,0,0,1,2,1,1,7,6,6,0,5
354,0,0,0,2,1,0,4,10,4,0,3
354,0,0,0,2,1,0,2,10,5,NA,4
354,0,0,1,2,1,1,7,8,7,0,7
355,0,0,1,2,1,0,4,7,2,NA,10
355,0,0,1,2,1,0,5,9,4,0,6
355,0,0,0,2,1,0,5,7,3,0,1
355,0,0,0,2,1,0,5,9,3,NA,3
355,0,0,1,2,1,0,8,9,7,0,6
355,0,1,1,2,1,1,9,7,7,0,3
355,0,0,1,2,1,0,7,8,2,0,3
355,0,0,0,2,1,0,7,5,5,NA,0
355,0,0,1,2,1,0,NA,NA,NA,NA,1
355,0,0,1,2,1,0,NA,NA,NA,NA,4
355,0,0,1,2,1,0,9,8,6,NA,3
355,0,0,1,2,1,0,5,7,4,NA,3
355,0,0,0,2,1,1,9,8,7,0,5
355,0,0,0,2,1,0,NA,NA,NA,NA,6
355,0,0,1,2,1,1,9,7,7,0,3
355,0,0,0,2,1,0,7,9,5,0,1
355,0,0,0,2,1,0,6,8,4,0,2
355,0,0,1,2,1,0,7,6,5,0,5
356,0,0,1,2,1,0,4,7,6,0,7
356,0,0,1,2,1,0,NA,NA,NA,NA,3
356,0,0,0,2,1,0,NA,NA,NA,NA,4
356,0,0,0,2,1,0,7,7,5,0,0
356,0,0,1,2,1,0,5,7,6,0,3
356,0,0,1,2,1,0,NA,NA,NA,NA,0
356,0,1,1,2,1,1,5,7,5,0,0
356,0,0,0,2,1,0,7,7,6,0,3
356,0,0,1,2,1,0,NA,NA,NA,NA,2
356,0,0,1,2,1,0,NA,NA,NA,NA,1
356,0,0,1,2,1,0,7,7,5,0,0
356,0,0,1,2,1,0,NA,NA,NA,NA,0
356,0,0,0,2,1,0,NA,NA,NA,NA,2
356,0,0,0,2,1,0,4,7,5,0,3
356,0,0,1,2,1,0,5,6,4,0,0
356,0,0,0,2,1,0,5,7,6,0,2
356,0,0,0,2,1,0,NA,NA,NA,NA,1
356,0,0,1,2,1,0,NA,NA,NA,NA,2
357,0,0,0,4,1,0,2,6,0,0,7
357,0,0,0,4,1,0,3,7,2,0,3
357,0,0,1,4,1,0,4,7,4,0,4
357,0,0,0,4,1,0,6,6,4,0,0
357,0,0,0,4,1,0,6,8,3,0,3
357,0,0,0,4,1,0,6,10,4,NA,0
357,0,0,0,4,1,0,6,6,5,0,0
357,0,1,0,4,1,1,4,8,6,0,3
357,0,0,0,4,1,0,NA,NA,NA,NA,2
357,0,0,0,4,1,0,6,8,6,0,1
357,0,0,0,4,1,0,6,7,3,0,0
357,0,0,0,4,1,0,4,7,3,0,0
357,0,0,0,4,1,0,6,7,7,0,2
357,0,1,1,4,1,1,5,8,7,0,3
357,0,0,0,4,1,0,7,7,2,0,0
357,0,1,1,4,1,1,5,9,3,0,2
357,0,0,1,4,1,0,5,7,3,0,1
357,0,0,0,4,1,0,5,6,2,0,2
358,0,0,0,4,1,0,6,8,7,0,8
358,0,0,0,4,1,0,6,7,7,0,4
358,0,0,1,4,1,0,6,7,7,0,3
358,0,0,0,4,1,0,6,7,7,0,1
358,0,0,0,4,1,0,NA,NA,NA,NA,4
358,0,1,0,4,1,1,8,8,8,1,1
358,0,0,0,4,1,0,7,8,7,0,1
358,0,0,0,4,1,0,7,7,7,0,2
358,0,0,0,4,1,0,7,7,6,0,1
358,0,0,0,4,1,0,7,8,6,0,2
358,0,0,0,4,1,0,7,7,6,0,1
358,0,0,0,4,1,0,7,7,6,0,1
358,0,0,0,4,1,1,9,8,7,0,3
358,0,0,1,4,1,0,6,7,7,0,4
358,0,0,0,4,1,0,8,8,7,0,1
358,0,1,1,4,1,1,10,10,10,1,1
358,0,0,1,4,1,0,7,8,6,0,0
358,0,0,0,4,1,0,7,7,6,0,3
359,0,0,1,2,2,1,5,8,8,0,8
359,0,1,1,2,2,1,6,8,6,0,4
359,0,0,0,2,2,0,6,5,6,0,3
359,0,0,0,2,2,0,6,NA,4,0,1
359,0,0,1,2,2,0,NA,NA,NA,NA,4
359,0,1,1,2,2,1,8,9,7,0,1
359,0,0,1,2,2,1,8,7,5,0,1
359,0,0,0,2,2,0,NA,NA,NA,NA,2
359,0,1,1,2,2,1,7,NA,4,NA,1
359,0,0,1,2,2,1,7,NA,4,0,2
359,0,0,1,2,2,0,6,7,1,0,1
359,0,0,1,2,2,0,7,6,4,0,1
359,0,0,0,2,2,0,9,NA,3,0,3
359,0,0,0,2,2,0,7,5,2,0,4
359,0,0,1,2,2,0,9,6,2,0,1
359,0,0,0,2,2,0,6,7,4,0,1
359,0,0,0,2,2,0,4,NA,5,0,0
359,0,0,1,2,2,0,6,7,4,0,3
360,0,0,0,6,2,0,4,5,1,0,10
360,0,0,0,6,2,0,5,6,4,0,6
360,0,0,0,6,2,0,4,5,1,0,1
360,0,1,0,6,2,1,6,7,7,0,3
360,0,0,0,6,2,1,7,7,7,0,6
360,0,0,0,6,2,1,6,6,6,0,3
360,0,0,0,6,2,1,7,6,6,0,3
360,0,0,1,6,2,1,8,7,7,0,0
360,0,1,0,6,2,1,6,7,5,1,1
360,0,0,0,6,2,0,NA,NA,NA,NA,4
360,0,1,0,6,2,1,8,6,6,0,3
360,0,0,0,6,2,0,7,6,3,0,3
360,0,0,0,6,2,0,NA,NA,NA,NA,5
360,0,0,0,6,2,0,6,7,5,0,6
360,0,1,0,6,2,1,9,6,4,0,3
360,0,0,0,6,2,0,5,7,5,0,1
360,0,0,0,6,2,1,7,5,6,0,2
360,0,0,0,6,2,1,6,7,5,0,5
361,1,0,0,2,2,0,7,9,5,0,11
361,1,0,0,2,2,0,NA,NA,NA,NA,1
361,1,1,1,2,2,1,10,10,10,NA,2
361,1,0,0,2,2,0,9,10,8,0,8
361,1,0,1,2,2,0,NA,NA,NA,NA,10
361,1,0,0,2,2,0,10,7,8.5,0,NA
361,1,0,0,2,2,0,4,7,1,0,8
361,1,0,0,2,2,0,7,8,6,0,13
361,1,0,1,2,2,0,10,10,8,0,1
361,1,0,1,2,2,1,10,10,9.5,0,3
361,1,0,0,2,2,0,5,9,1,0,1
361,1,0,0,2,2,0,6,6,2,0,5
361,1,0,0,2,2,0,4,4,1,0,9
361,1,0,1,2,2,0,10,9,10,0,12
361,1,0,1,2,2,0,7,6,6,NA,10
361,1,0,1,2,2,0,9,9,8,0,7
361,1,0,0,2,2,0,7,9,5,0,7
361,1,0,0,2,2,0,7,9,6,0,8
361,1,0,1,2,2,0,9.5,9.5,8.5,0,8
361,1,0,0,2,2,0,9,9,NA,0,10
362,1,0,0,2,1,1,8,8,8,0,7
362,1,0,0,2,1,0,6,7,7,0,3
362,1,1,1,2,1,1,7,7,7,NA,2
362,1,0,0,2,1,1,8,8,NA,0,4
362,1,0,1,2,1,0,7,8,8,0,6
362,1,0,0,2,1,1,8,7,8,0,NA
362,1,0,0,2,1,0,NA,NA,NA,NA,4
362,1,0,0,2,1,0,5,7,7,0,9
362,1,1,1,2,1,1,8,8,NA,NA,3
362,1,0,1,2,1,1,8,8,7,0,1
362,1,1,0,2,1,1,7,8,8,0,5
362,1,0,0,2,1,0,6,7,8,0,1
362,1,0,0,2,1,0,6,8,8,0,5
362,1,1,1,2,1,1,6,8,NA,NA,8
362,1,0,1,2,1,1,8,8,NA,NA,6
362,1,0,1,2,1,0,NA,NA,NA,NA,3
362,1,0,0,2,1,0,7,7,8,0,3
362,1,0,0,2,1,1,8,8,8,0,4
362,1,1,1,2,1,1,7,8,8,NA,4
362,1,0,0,2,1,0,6,8,8,NA,6
363,1,0,1,4,3,1,6,7,6,0,0
363,1,0,0,4,3,1,6,8,6,0,10
363,1,0,0,4,3,0,4,7,4,0,9
363,1,0,0,4,3,0,6,7,4,0,3
363,1,0,0,4,3,1,5,7,8,0,1
363,1,0,0,4,3,1,7,8,6,0,NA
363,1,0,0,4,3,0,2,4,3,0,3
363,1,1,1,4,3,1,6,9,6,0,2
363,1,0,0,4,3,1,7,7,5,0,10
363,1,0,0,4,3,1,7,8,6,0,8
363,1,0,1,4,3,0,7,6,5,0,12
363,1,1,0,4,3,1,8,7,7,0,6
363,1,0,1,4,3,0,5,6,6,0,2
363,1,0,0,4,3,1,7,8,7,0,1
363,1,0,0,4,3,1,6,8,6,0,1
363,1,0,0,4,3,0,NA,NA,NA,NA,4
363,1,0,1,4,3,0,6,7,5,0,4
363,1,0,1,4,3,1,7,7,7,0,3
363,1,0,0,4,3,1,7,8,7,0,3
363,1,0,0,4,3,0,4,6,4,0,1
364,1,0,0,3,3,1,8,8,6,0,4
364,1,0,1,3,3,0,6,7,5,0,6
364,1,0,0,3,3,0,3,8,5,0,5
364,1,1,1,3,3,1,8,8,6,0,1
364,1,1,0,3,3,1,7,9,6,0,3
364,1,0,0,3,3,1,8,10,6,0,NA
364,1,0,0,3,3,0,3,6,5,0,1
364,1,0,0,3,3,0,6,8,7,0,6
364,1,0,0,3,3,1,9,9,4,0,6
364,1,0,0,3,3,0,6,9,6,0,4
364,1,1,0,3,3,1,9,9,7,0,8
364,1,1,0,3,3,1,7,9,7,0,2
364,1,0,0,3,3,0,5,7,5,0,2
364,1,1,0,3,3,1,8,7,6,0,5
364,1,0,0,3,3,1,7,9,6,0,3
364,1,0,0,3,3,0,9,9,3,0,0
364,1,0,0,3,3,1,10,9,7,0,0
364,1,0,0,3,3,1,7,9,5,0,1
364,1,0,0,3,3,1,8,10,6,0,1
364,1,1,0,3,3,1,9,8,6,0,3
365,1,0,0,2,1,1,6,7,5,0,7
365,1,0,0,2,1,0,5,6,4,0,3
365,1,0,1,2,1,1,6,9,7,0,2
365,1,0,0,2,1,1,8,7,5,0,4
365,1,0,1,2,1,0,3,6,5,0,6
365,1,0,0,2,1,0,9,9,8,1,NA
365,1,0,0,2,1,0,4,8,3,0,4
365,1,0,0,2,1,0,2,9,6,0,9
365,1,0,1,2,1,0,7,6,3,0,3
365,1,0,1,2,1,1,9,6,7,0,1
365,1,0,0,2,1,0,7,6,5,0,5
365,1,0,0,2,1,0,4,7,4,0,1
365,1,0,0,2,1,0,4,7,4,0,5
365,1,1,1,2,1,1,8,7,7,0,8
365,1,0,1,2,1,1,9,6,7,0,6
365,1,0,1,2,1,1,9.9,8,8,0,3
365,1,0,0,2,1,1,6,8,7,0,3
365,1,0,0,2,1,0,NA,NA,NA,NA,4
365,1,0,1,2,1,0,NA,NA,NA,NA,4
365,1,0,0,2,1,0,2,7,5,0,6
366,1,1,0,2,1,1,9,8,8,0,4
366,1,0,0,2,1,0,7,6,6,0,6
366,1,0,1,2,1,0,6,6,6,0,5
366,1,1,0,2,1,1,8,9,8,0,1
366,1,1,1,2,1,1,6,6,7,0,3
366,1,1,0,2,1,1,10,8,8,0,NA
366,1,0,0,2,1,0,2,7,5,0,1
366,1,0,0,2,1,0,5,6,4,0,6
366,1,1,1,2,1,1,9,8,8,0,6
366,1,1,1,2,1,1,8,7,6,0,4
366,1,0,0,2,1,0,6,8,5,0,8
366,1,0,0,2,1,0,6,7,6,0,2
366,1,0,0,2,1,0,4,6,4,0,2
366,1,1,1,2,1,1,8,7,7,0,5
366,1,1,1,2,1,1,9,9,8,0,3
366,1,0,1,2,1,0,NA,NA,NA,NA,0
366,1,0,0,2,1,1,8,8,7,0,0
366,1,1,0,2,1,1,8,8,7,1,1
366,1,1,1,2,1,1,7,8,7,0,1
366,1,0,0,2,1,0,6,8,5,0,3
367,1,0,0,2,3,0,6,7,7,0,4
367,1,1,0,2,3,1,7,6,8,0,6
367,1,0,1,2,3,0,3,6,6,0,5
367,1,0,0,2,3,0,5,6,4,0,1
367,1,0,1,2,3,0,7,7,7,0,3
367,1,1,0,2,3,1,9,8,7,0,NA
367,1,0,0,2,3,1,NA,NA,NA,NA,1
367,1,0,0,2,3,0,5,7,5,0,6
367,1,1,1,2,3,1,8,7,6,0,6
367,1,0,1,2,3,1,7,6,6,0,4
367,1,0,0,2,3,0,8,5,4,0,8
367,1,0,0,2,3,0,4,4,3,0,2
367,1,0,0,2,3,0,NA,NA,NA,NA,2
367,1,0,1,2,3,0,7,7,7,0,5
367,1,0,1,2,3,0,7,6,7,0,3
367,1,1,1,2,3,1,9,8,6,0,0
367,1,0,0,2,3,0,6,8,6,0,0
367,1,0,0,2,3,0,7,8,5,0,1
367,1,0,1,2,3,0,5,8,7,0,1
367,1,0,0,2,3,0,4,7,6,0,3
368,1,1,0,6,1,1,8,8,6,0,1
368,1,0,0,6,1,0,7,8,2,0,9
368,1,0,0,6,1,0,5,8,6,0,8
368,1,0,0,6,1,1,7,8,6,0,2
368,1,1,0,6,1,1,7,8,7,0,0
368,1,0,0,6,1,1,9,8,6,0,NA
368,1,0,0,6,1,0,NA,NA,NA,NA,2
368,1,0,0,6,1,0,NA,NA,NA,NA,3
368,1,1,0,6,1,1,7,7,6,NA,9
368,1,1,0,6,1,1,7,7,6,0,7
368,1,0,0,6,1,1,8,7,6,0,11
368,1,0,1,6,1,0,7,8,6,NA,5
368,1,0,0,6,1,0,NA,NA,NA,NA,1
368,1,1,0,6,1,1,7,8,8,0,2
368,1,0,0,6,1,0,7,7,6,0,0
368,1,0,0,6,1,1,7,8,5,0,3
368,1,1,0,6,1,1,7,8,7,0,3
368,1,0,0,6,1,1,9,8,4,0,2
368,1,0,0,6,1,0,NA,NA,NA,NA,2
368,1,0,1,6,1,0,7,9,6,0,0
369,1,0,0,2,2,0,NA,NA,NA,NA,2
369,1,0,0,2,2,1,10,7,8,0,8
