"idcode","rec","rel","fun","clar","home","class","fac"
176843,1,5,4,4,4,4,4
176843,0,3,4,3,4,2,2
176843,0,3,4,4,4,3,3
176843,0,NA,NA,NA,NA,NA,NA
176843,0,3,5,4,4,2,3
176843,0,4,4,4,4,3,3
176843,0,4,4,4,4,3,3
176843,0,5,5,5,5,5,5
176843,0,3,5,4,5,3,3
176843,0,1,4,3,4,1,2
176843,0,3,4,4,4,3,3
176843,0,3,4,4,4,3,3
176843,0,3,4,3,4,3,3
176843,0,2,4,4,4,2,3
176843,0,2,4,4,4,2,2
176844,0,3,4,3,4,3,3
176844,0,4,4,3,3,3,3
176844,0,4,4,4,3,3,3
176844,0,3,3,3,3,3,3
176844,1,3,4,5,4,3,3
176844,1,3,4,5,4,4,3
176844,0,4,2,3,3,3,2
176844,0,3,3,3,3,3,2
176844,0,NA,NA,NA,NA,NA,NA
176844,0,4,4,3,3,3,2
176844,0,3,4,4,4,3,3
176844,0,4,5,4,3,4,3
176844,1,3,4,4,4,3,3
176844,1,4,4,4,4,4,4
176844,1,3,4,4,3,3,4
176844,0,3,4,4,3,3,3
176844,0,3,4,3,4,3,3
176844,0,3,4,3,3,3,2
176844,0,3,3,3,3,3,3
176844,0,3,3,4,4,3,3
176844,0,3,3,3,3,3,3
176844,1,4,4,4,4,4,3
176845,0,3,4,3,4,2,2
176845,0,NA,NA,NA,NA,NA,NA
176845,0,NA,NA,NA,NA,NA,NA
176845,0,3,3,4,3,1,4
176845,0,4,3,4,4,2,4
176845,0,NA,NA,NA,NA,NA,NA
176845,0,NA,NA,NA,NA,NA,NA
176845,0,NA,NA,NA,NA,NA,NA
176845,0,4,4,3,4,2,4
176845,1,4,3,5,4,3,4
176845,0,4,5,3,5,3,1
176845,0,3,3,3,4,1,3
176845,1,4,4,4,4,3,NA
176845,1,4,4,4,4,3,3
176845,0,2,4,3,3,1,3
176845,0,NA,NA,NA,NA,NA,NA
176845,0,NA,NA,NA,NA,NA,NA
176845,0,NA,NA,NA,NA,NA,NA
176845,0,NA,NA,NA,NA,NA,NA
176845,1,4,5,5,3,3,4
176845,0,3,4,2,4,2,3
176845,0,3,4,4,4,2,3
176846,1,3,3,3,3,4,3
176846,1,4,4,4,3,4,4
176846,0,3,3,3,3,3,3
176846,1,4,3,4,4,3,4
176846,1,4,4,5,3,3,4
176846,0,3,4,4,3,4,4
176846,0,3,3,3,4,3,3
176846,0,3,2,3,4,3,3
176846,1,3,4,3,3,3,3
176846,1,4,4,4,3,4,5
176846,0,3,3,4,3,3,3
176846,0,NA,NA,NA,NA,NA,NA
176846,0,3,4,2,3,3,3
176846,1,4,4,4,3,5,4
176846,0,3,3,3,3,3,3
176846,1,4,4,4,3,4,4
176846,0,3,3,3,4,3,4
176846,0,3,3,2,3,3,4
176846,1,3,3,4,3,3,3
176846,0,3,3,3,3,3,3
176846,0,3,4,3,3,2,3
176846,0,3,3,3,3,2,4
176847,0,3,3,3,4,3,3
176847,0,3,3,3,2,2,2
176847,0,3,4,3,2,1,3
176847,1,4,4,5,3,3,3
176847,1,4,4,4,4,3,3
176847,0,3,3,4,5,1,3
176847,0,3,4,3,3,1,3
176847,0,3,4,3,3,1,3
176847,1,3,3,4,3,3,3
176847,1,3,4,5,3,3,3
176847,0,2,3,3,3,2,3
176847,0,3,4,4,3,3,3
176847,0,4,4,3,2,3,3
176847,0,3,4,4,4,3,3
176847,0,2,4,4,3,3,3
176847,1,4,4,4,3,3,3
176847,0,2,3,3,2,1,3
176847,0,2,3,3,2,1,3
176847,0,3,3,3,2,1,2
176847,0,3,4,5,3,2,3
176847,0,2,4,2,3,1,3
176847,0,2,4,3,3,3,3
176849,0,1,3,3,3,3,2
176849,1,3,4,5,4,4,3
176849,0,3,4,3,4,3,3
176849,1,4,4,4,4,3,3
176849,0,4,4,3,3,3,2
176849,0,2,4,4,3,3,3
176849,1,3,4,4,4,3,3
176849,1,3,4,3,3,3,3
176849,0,1,1,1,1,1,1
176849,1,4,4,4,4,3,3
176849,0,3,4,3,4,3,3
176849,0,2,5,4,4,3,3
176849,1,3,5,4,4,4,3
176849,1,3,4,4,4,3,3
176849,0,2,4,4,5,3,3
176849,1,3,4,4,4,3,3
176849,0,3,4,5,4,4,3
176849,0,2,4,4,4,3,3
176849,1,3,4,4,4,3,3
176849,0,3,3,4,4,3,2
176849,0,3,4,3,4,3,3
176849,0,3,4,4,4,3,3
176850,0,4,3,3,4,3,2
176850,1,3,3,3,3,3,3
176850,0,3,3,3,3,3,2
176850,1,4,3,3,3,2,3
176850,1,5,3,4,3,3,4
176850,0,3,3,4,3,3,3
176850,0,3,3,3,3,3,3
176850,0,4,3,3,3,3,2
176850,0,4,4,3,3,2,2
176850,1,4,3,3,3,3,3
176850,0,3,4,4,3,3,2
176850,1,3,4,4,4,4,3
176850,1,3,3,3,3,3,3
176850,0,3,4,3,3,3,3
176850,0,2,3,3,3,2,2
176850,1,4,3,3,3,3,3
176850,0,3,4,3,3,3,2
176850,0,3,3,3,3,3,3
176850,0,3,3,3,3,3,2
176850,0,3,3,3,3,3,3
176850,0,3,4,2,3,2,2
176850,0,3,4,2,3,2,2
